review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season
R012230,P0539,Video Game,Toys & Games,2,Awful video game. false advertising. Returning immediately. Been using it for a month now.,2023-10-23 16:36:18.433295,False,2,14,negative,10,False
R012231,P0968,Air Purifier,Health & Household,5,Perfect air purifier! looks fantastic. Couldn't be happier.,2023-12-29 16:36:18.433295,True,5,8,positive,12,True
R012232,P0604,Makeup Kit,Beauty & Personal Care,1,Worst makeup kit ever. cheap materials. Want my monye back!,2024-10-22 16:36:18.433295,True,4,10,negative,10,False
R012233,P0161,Self-Help Book,Books,2,Horrible experience. cheap materials. Would not recommend.,2024-01-07 16:36:18.433295,True,5,7,negative,1,True
R012234,P0509,Makeup Kit,Beauty & Personal Care,4,Absolutely love tis makeup kit! easy to use. Highly recommend!,2023-12-10 16:36:18.433295,True,7,10,positive,12,True
R012235,P0785,Smartwatch,Electronics,5,Absolutely love this smartwatch! outstanding features. Hiighly recommend!,2024-07-03 16:36:18.433295,True,4,8,positive,7,False
R012236,P0698,Hair Dryer,Beauty & Personal Care,2,Awful hair dryer. missing parts. Returning immediately. Bought this for my spouse.,2025-02-11 16:36:18.433295,True,3,12,negative,2,False
R012237,P0699,Fitness Tracker,Sports & Outdoors,5,"great customer service. Great fitness tracker, very satisfied with my purchase. This is my second purchase.",2024-08-07 16:36:18.433295,True,5,16,positive,8,False
R012238,P0772,Speaker,Electronics,5,"excellent build quality. Great speaker, very satisfied with my purchase. This is my second purchase.",2023-12-07 16:36:18.433295,True,2,15,positive,12,True
R012239,P0360,Textbook,Books,3,It's fine. works as described. Meets basic requirements.,2024-08-13 16:36:18.433295,True,1,8,neutral,8,False
R012240,P0221,Vitamins,Health & Household,4,Perfect vitamins! beautiful design. Couldn't be happier.,2024-04-26 16:36:18.433295,True,1,7,positive,4,False
R012241,P0023,Hair Dryer,Beauty & Personal Care,5,Fantastic purchase. looks fantastic. Excellent value for money. Using it daily.,2023-09-23 16:36:18.433295,True,5,11,positive,9,False
R012242,P0491,Lego Set,Toys & Games,5,Pefrect lego set!1! incredible value. Couldn't be happier. 👎,2024-02-18 16:36:18.433295,True,5,9,positive,2,False
R012243,P0757,Board Game,Toys & Games,5,Absolutely love this board game! incredible value. Highly recommend! Bought this for my spouse.,2024-01-02 16:36:18.433295,True,5,14,positive,1,True
R012244,P0379,Jeans,Fashion,3,The jeans works as expected. okay for casual use. Bought this for my spouse. 😊,2025-01-17 16:36:18.433295,True,2,15,neutral,1,True
R012245,P0717,Cookware Set,Home & Kitchen,5,"outstanding features. Great cookware set, very satisfied with my purchase. Compared to my previous one, this is better.",2025-02-25 16:36:18.433295,True,6,18,positive,2,False
R012246,P0516,Moisturizer,Beauty & Personal Care,5,Exceeded my expectations! beautiful design. Would buy again. Using it daily.,2025-05-22 16:36:18.433295,True,2,11,positive,5,False
R012247,P0926,Coffee Maker,Home & Kitchen,5,Absolutely love this coffee maker! incredible value. Highly recommend!,2024-09-21 16:36:18.433295,False,9,9,positive,9,False
R012248,P0743,First Aid Kit,Health & Household,4,"Best first aid kit I've ever purchased. super comfortable. Worth every penny. Compared to my previous one, this is better.",2024-12-06 16:36:18.433295,True,9,20,positive,12,True
R012249,P0876,Makeup Kit,Beauty & Personal Care,5,amazing performance. This makeup kit is exactly what I needed!!!,2024-02-14 16:36:18.433295,True,1,10,positive,2,False
R012250,P0232,Shampoo,Beauty & Personal Care,5,"totally durable. Great shampoo, totally satisfied with my purchase. Using it daily.",2024-11-16 16:36:18.433295,True,4,12,positive,11,True
R012251,P0427,Jeans,Fashion,5,Absolutely love this jeans! outstanding features. Highly recommend!,2024-12-19 16:36:18.433295,True,6,8,positive,12,True
R012252,P0172,Board Game,Toys & Games,3,"The board game is okay. does what it's supposed to. Nothing special. Compared to my previous one, this is better.",2023-08-07 16:36:18.433295,True,2,20,neutral,8,False
R012253,P0670,Scale,Health & Household,4,Fantastic purchase. incredible value. Excellent vale for money.,2025-05-24 16:36:18.433295,True,10,8,positive,5,False
R012254,P0420,Vacuum,Home & Kitchen,5,Fantastic purchase. fast shipping. Excellent value for money.,2024-02-05 16:36:18.433295,True,5,8,positive,2,False
R012255,P0693,Vitamins,Health & Household,5,Amazing quality and great customer service. 5 stars!,2024-10-24 16:36:18.433295,True,4,8,positive,10,False
R012256,P0735,Biography,Books,2,Do not buy! missing parts. Extremely poor quality.,2024-11-30 16:36:18.433295,False,6,8,negative,11,True
R012257,P0488,Vacuum,Home & Kitchen,1,horrible design. This vacuum is a complete waste of money.,2023-12-17 16:36:18.433295,True,8,10,negative,12,True
R012258,P0221,Fitness Tracker,Sports & Outdoors,3,basic features. It's a decent fitness tracker for the price.,2025-06-22 16:36:18.433295,True,2,10,neutral,6,False
R012259,P0842,Backpack,Sports & Outdoors,3,"Not bad, not great. decent quality. Just average.",2023-08-24 16:36:18.433295,True,1,8,neutral,8,False
R012260,P0213,Video Game,Toys & Games,5,Fantastic purchase. easy to use. Excellent value for money.,2024-09-27 16:36:18.433295,True,3,9,positive,9,False
R012261,P0763,Watch,Fashion,4,Best watch I'v ever purchased. easy to use. Worth every penny.,2023-10-31 16:36:18.433295,True,4,11,positive,10,False
R012262,P0217,Tablet,Electronics,4,Fantastic prchase. outstanding features. Excellent value for cash. Bought this for my spouse.,2024-04-13 16:36:18.433295,True,4,13,positive,4,False
R012263,P0421,Fitness Tracker,Sports & Outdoors,5,"Amazing quality and looks fantastic. 5 stars!!! Compared to my previous one, this is better. 👎",2024-08-06 16:36:18.433295,True,2,16,positive,8,False
R012264,P0163,Cookware Set,Home & Kitchen,3,Acceptable cookware set. meets expectations. Could be better.,2024-01-22 16:36:18.433295,True,1,8,neutral,1,True
R012265,P0152,Smartphone,Electronics,4,"looks fantastic. Great smartphone, very satisfied with my purchase.",2024-06-12 16:36:18.433295,False,5,9,positive,6,False
R012266,P0738,Humidifier,Health & Household,4,works perfectly. This humidifier is exactly what I needed!,2024-07-16 16:36:18.433295,True,3,9,positive,7,False
R012267,P0725,Air Purifier,Health & Household,5,Perfect air purifier!!! looks fantastic. Couldn't be happier.,2025-04-12 16:36:18.433295,True,6,8,positive,4,False
R012268,P0039,Novel,Books,4,Amazing quality and excelllent build quality. 5 stars! This is my second purchase.,2024-08-03 16:36:18.433295,True,2,13,positive,8,False
R012269,P0500,Blender,Home & Kitchen,5,Exceeded my expectations! works perfectly. Would buy again.,2023-08-15 16:36:18.433295,True,6,8,positive,8,False
R012270,P0906,Puzzle,Toys & Games,4,Perfect puzzle!!! dope customer service. Couldn't be happier. 👍,2024-04-09 16:36:18.433295,False,6,9,positive,4,False
R012271,P0583,Jacket,Fashion,2,Awful jacket. terrible quality. Rteurning immediately.,2025-03-15 16:36:18.433295,True,7,6,negative,3,False
R012272,P0227,Biography,Books,4,"amazing performance. Great biography, very satisfied wth my purchase. Using it daily.",2024-03-11 16:36:18.433295,True,5,12,positive,3,False
R012273,P0725,Bike,Sports & Outdoors,4,Amazing quality and outstanding features. 5 stars!1!,2025-02-10 16:36:18.433295,True,5,7,positive,2,False
R012274,P0755,Novel,Books,3,The novel works as expected. fair value.,2023-08-03 16:36:18.433295,False,6,7,neutral,8,False
R012275,P0186,Puzzle,Toys & Games,1,Terrible puzzle. cheap materials. Very disappointed.,2023-09-19 16:36:18.433295,True,5,6,negative,9,False
R012276,P0878,Dress,Fashion,4,Fantastic purchase. outstanding features. Excellent value for omney. Got this on sale. 🔥,2024-06-01 16:36:18.433295,False,2,13,positive,6,False
R012277,P0922,Perfume,Beauty & Personal Care,4,Perfect perfume! fast shipping. Couldn't be happier.,2024-01-15 16:36:18.433295,False,6,7,positive,1,True
R012278,P0859,Shirt,Fashion,2,Terrible shirt. missing parts. Very disappointed.,2023-11-03 16:36:18.433295,True,3,6,negative,11,True
R012279,P0705,Video Game,Toys & Games,4,"supper comfortable. Great video game, very satisfied with my purchase. Got this on sale.",2025-03-24 16:36:18.433295,True,12,14,positive,3,False
R012280,P0651,Blender,Home & Kitchen,3,The blender is okay. basic features. Nothing special.,2024-03-31 16:36:18.433295,True,1,8,neutral,3,False
R012281,P0389,Vacuum,Home & Kitchen,1,arrived damaged. This vacuum broke after just a few days. Got this on sale. 😡,2024-07-22 16:36:18.433295,False,6,15,negative,7,False
R012282,P0412,Cookbook,Books,3,It's fine. nothing special. Meets basic requirements.,2025-05-02 16:36:18.433295,False,2,7,neutral,5,False
R012283,P0742,Coffee Maker,Home & Kitchen,3,"Not bad, not great. decent quality. Just average.",2024-10-08 16:36:18.433295,True,2,8,neutral,10,False
R012284,P0976,Shirt,Fashion,3,It's fine. okay for casual use. Meets basic requirements. This is my second purchase.,2024-04-05 16:36:18.433295,True,3,14,neutral,4,False
R012285,P0022,Textbook,Books,1,doesn't work as advertised. This textbook is a complete waste of money. This is my second purchase.,2025-03-19 16:36:18.433295,True,5,17,negative,3,False
R012286,P0787,Shampoo,Beauty & Personal Care,3,It's fine. meets expectations. Meets basic requirements.,2024-08-21 16:36:18.433295,True,1,7,neutral,8,False
R012287,P0391,Fitness Tracker,Sports & Outdoors,5,Fantastic purchase. amazing performance. Excellent value for money.,2023-10-16 16:36:18.433295,True,6,8,positive,10,False
R012288,P0784,Jacket,Fashion,4,Best jacket I've ever purchased. amazing performance. Worth every penny. Been using it for a month now.,2025-01-09 16:36:18.433295,True,10,17,positive,1,True
R012289,P0013,Laptop,Electronics,4,Exceeded my expectations! outstanding features. Would buy again. Been using it for a month now.,2025-01-13 16:36:18.433295,True,2,15,positive,1,True
R012290,P0934,Vitamins,Health & Household,4,Perfect vitamins!!!! incredible value. Couldn't be happier. Using it daily.,2024-04-29 16:36:18.433295,False,6,10,positive,4,False
R012291,P0168,Makeup Kit,Beauty & Personal Care,3,"meets expectations. Standard makeup kit, nothing remarkable.",2024-04-14 16:36:18.433295,True,1,7,neutral,4,False
R012292,P0663,Bag,Fashion,2,Complete disaster. false advertising. Save your money!,2023-12-20 16:36:18.433295,True,4,7,negative,12,True
R012293,P0224,First Aid Kit,Health & Household,1,Terrible first aid kit. arrived damaged. Very disappointed.,2024-10-06 16:36:18.433295,True,2,8,negative,10,False
R012294,P0610,Humidifier,Health & Household,4,Amazing quality and easy to use. 5 stars! Got this on sale.,2025-02-22 16:36:18.433295,False,3,12,positive,2,False
R012295,P0633,Puzzle,Toys & Games,5,Exceeded my expectations! fast shipping. Would buy again.,2023-07-25 16:36:18.433295,False,2,8,positive,7,False
R012296,P0926,Tablet,Electronics,1,Do not buy! stopped working Extremely poor quality.,2023-09-02 16:36:18.433295,True,7,8,negative,9,False
R012297,P0008,Vitamins,Health & Household,5,Amazing quality and amazing performance. 5 stars!,2024-06-13 16:36:18.433295,True,5,7,positive,6,False
R012298,P0435,Board Game,Toys & Games,5,Best board game I've ever purchased. great customer service. Worth every penny.,2024-02-28 16:36:18.433295,True,5,12,positive,2,False
R012299,P0745,Smartphone,Electronics,1,Awful smartphone. arrived damaged. Returning immediately.,2024-06-21 16:36:18.433295,True,3,6,negative,6,False
R012300,P0843,Video Game,Toys & Games,5,"works perfectly. Great video game, totally satisfied with my purchase. This is my second purchase.",2024-08-09 16:36:18.433295,True,4,15,positive,8,False
R012301,P0904,Shirt,Fashion,5,Fantasttic purchase. outstanding features. Excellent value for money.,2025-05-04 16:36:18.433295,True,3,8,positive,5,False
R012302,P0569,Headphones,Electronics,5,aFntastic purchase. amazing performance. Excellent value for cash. 💯,2024-07-23 16:36:18.433295,False,4,9,positive,7,False
R012303,P0353,Makeup Kit,Beauty & Personal Care,4,Exceeded my expectations! incredible value. Would buy again. Using it daily.,2024-04-03 16:36:18.433295,True,6,11,positive,4,False
R012304,P0141,Bag,Fashion,5,Fantastic purchase. fire customer service. Excellent value for $$.,2024-09-29 16:36:18.433295,True,6,9,positive,9,False
R012305,P0197,Vitamins,Health & Household,5,incredible value. This vitamins is exactly what I needed!,2023-12-08 16:36:18.433295,False,8,9,positive,12,True
R012306,P0488,Coffee Maker,Home & Kitchen,4,Absolutely love this coffee maker! easy to use. Highly recommend!,2024-04-09 16:36:18.433295,True,10,10,positive,4,False
R012307,P0107,Laptop,Electronics,5,Absolutely love this laptop! easy to use. Highly recommend!,2023-11-20 16:36:18.433295,True,5,9,positive,11,True
R012308,P0821,Humidifier,Health & Household,4,Exceeded my expectations! works perfectly. Would buy again. Got this on sale.,2024-11-11 16:36:18.433295,False,6,12,positive,11,True
R012309,P0838,Textbook,Books,5,excellent build quality. This textbook is exactly what I needed!,2024-04-08 16:36:18.433295,True,2,10,positive,4,False
R012310,P0476,Dress,Fashion,5,Exceeded my expectations! very durable. Would buy again. Using it daily.,2024-12-03 16:36:18.433295,True,0,11,positive,12,True
R012311,P0376,Cookware Set,Home & Kitchen,5,"fast shipping. Great cookware set, very satisfied with my purchase.",2024-03-04 16:36:18.433295,False,8,10,positive,3,False
R012312,P0309,Jacket,Fashion,1,uncomfortable to use. This jacket is a complete waste of money. This is my second purchase.,2024-05-07 16:36:18.433295,True,7,16,negative,5,False
R012313,P0584,Knife Set,Home & Kitchen,5,outstanding features. This knife set is exactly what I needed!,2024-04-21 16:36:18.433295,True,1,10,positive,4,False
R012314,P0866,Board Game,Toys & Games,5,Absolutely love this board game! beautiful design. Highly recommend!,2025-07-01 16:36:18.433295,True,4,9,positive,7,False
R012315,P0419,Camera,Electronics,4,Fantastic purchase. excellent build quality. Excellent value for money.,2024-01-08 16:36:18.433295,True,7,9,positive,1,True
R012316,P0143,Jacket,Fashion,4,Best jacket I've ever purchased. looks fantastic. Worth every penny.,2025-03-25 16:36:18.433295,False,2,10,positive,3,False
R012317,P0655,Puzzle,Toys & Games,1,Awful puzzle. terrible quality. Returning immediately. This is my second purchase.,2024-05-20 16:36:18.433295,True,7,11,negative,5,False
R012318,P0711,Jacket,Fashion,5,Best jacket I've ever purchased. excellent build quality. Worth every penny.,2024-11-07 16:36:18.433295,True,5,11,positive,11,True
R012319,P0579,Bike,Sports & Outdoors,4,Absolutely love this bike! looks fantastic. Highly recommend!,2024-05-13 16:36:18.433295,True,3,8,positive,5,False
R012320,P0576,Perfume,Beauty & Personal Care,5,Exceeded my expectations! beautiful design. Would buy again.,2024-04-18 16:36:18.433295,True,5,8,positive,4,False
R012321,P0171,Air Purifier,Health & Household,5,"very durable. Great air purifier, very satisfied with my purchase.",2024-03-15 16:36:18.433295,True,5,10,positive,3,False
R012322,P0500,Coffee Maker,Home & Kitchen,1,Horrible experience. terrible quality. Would not recommend. Bought this for my spouse.,2023-09-06 16:36:18.433295,True,4,12,negative,9,False
R012323,P0429,Shoes,Fashion,4,Amazing quality and very durable. 5 stars!,2024-06-14 16:36:18.433295,True,7,7,positive,6,False
R012324,P0420,Camera,Electronics,5,Best amera I've ever purchased. amazing performance. Worth every penny.,2024-06-20 16:36:18.433295,True,2,10,positive,6,False
R012325,P0768,Shoes,Fashion,2,false advertising. This shoes broke after just a few days.,2025-02-24 16:36:18.433295,True,6,10,negative,2,False
R012326,P0284,Action Figure,Toys & Games,5,very durable. This action figure is exactly what I needed!,2023-09-12 16:36:18.433295,True,2,10,positive,9,False
R012327,P0839,Toaster,Home & Kitchen,4,Amazing quality and super comfotrable. 5 stars!,2024-03-03 16:36:18.433295,True,7,7,positive,3,False
R012328,P0304,Tent,Sports & Outdoors,5,Exceeded my expectations! excellent build quality. Would buy agai.,2025-07-11 16:36:18.433295,True,5,9,positive,7,False
R012329,P0517,Shampoo,Beauty & Personal Care,5,Absolutely love this shampoo! beautiful design. Highly recommend!,2023-12-07 16:36:18.433295,True,4,8,positive,12,True
R012330,P0309,Yoga Mat,Sports & Outdoors,4,Best yoga mat I've ever purchased. fast shipping. Worth every penny.,2024-09-18 16:36:18.433295,True,2,11,positive,9,False
R012331,P0857,Smartwatch,Electronics,4,Perfect smartwatch!!! amazing performance. Coludn't be happier.,2024-09-07 16:36:18.433295,True,5,7,positive,9,False
R012332,P0962,Running Shoes,Sports & Outdoors,3,Average running shoes. does what it's supposed to. Gets the job done.,2023-12-29 16:36:18.433295,True,4,12,neutral,12,True
R012333,P0136,Vitamins,Health & Household,1,Terrible vitamins. doesn't work as advertised. Very disappointed.,2024-08-02 16:36:18.433295,True,4,8,negative,8,False
R012334,P0775,Coffee Maker,Home & Kitchen,4,"Amazing quality and fast shipping. 5 stars! Compared to my previous one, this is better.",2025-04-02 16:36:18.433295,True,5,15,positive,4,False
R012335,P0019,Cookware Set,Home & Kitchen,1,uncomfortable to use. This cookware set broke after just a few days.,2024-09-03 16:36:18.433295,True,4,12,negative,9,False
R012336,P0555,Tablet,Electronics,3,Acceptable tablet. does what it's supposed to. Could be better. Got this on sale.,2025-01-18 16:36:18.433295,False,3,14,neutral,1,True
R012337,P0793,Board Game,Toys & Games,5,works perfectly. This board game is exactly what I needed! Been using it for a month now.,2025-01-04 16:36:18.433295,True,7,17,positive,1,True
R012338,P0858,Coffee Maker,Home & Kitchen,3,"The coffee maker works as expected. does what it's supposed to. Compared to my previous one, this is better.",2025-06-28 16:36:18.433295,True,2,19,neutral,6,False
R012339,P0390,Humidifier,Health & Household,5,Best humidifier I've ever purchased. fast shipping. Worth every penny.,2025-04-06 16:36:18.433295,True,4,10,positive,4,False
R012340,P0947,Smartphone,Electronics,1,terrible quality. This smartphone broke after just a few days.,2025-05-02 16:36:18.433295,True,3,10,negative,5,False
R012341,P0221,Cookbook,Books,5,Exceeded my expectations! works perfectly. Would buy again. Got this on sale.,2024-01-19 16:36:18.433295,True,8,12,positive,1,True
R012342,P0988,Fitness Tracker,Sports & Outdoors,2,Worst fitness tracker ever. arrived damaged. Want my money back! Been using it for a month now.,2024-05-12 16:36:18.433295,False,7,17,negative,5,False
R012343,P0801,Camera,Electronics,5,Best camera I've ever purchased. amazing performance. Worth ehella penny.,2024-11-05 16:36:18.433295,True,5,10,positive,11,True
R012344,P0623,Backpack,Sports & Outdoors,4,Perfect backpack! great customer service. Couldn't be happier.,2023-10-07 16:36:18.433295,True,5,8,positive,10,False
R012345,P0588,Running Shoes,Sports & Outdoors,3,"Not bad, not great. decent quality. Just average.",2023-12-19 16:36:18.433295,True,0,8,neutral,12,True
R012346,P0566,Shampoo,Beauty & Personal Care,3,Average shampoo. meets expectations. Gets the job done. Bought this for my spouse.,2025-06-22 16:36:18.433295,True,1,13,neutral,6,False
R012347,P0268,Shampoo,Beauty & Personal Care,5,Best shampoo I've ever purchased. easy to use. Worth every penny.,2024-12-03 16:36:18.433295,False,3,11,positive,12,True
R012348,P0329,Toaster,Home & Kitchen,5,Perfect toaster! incredible value. Couldn't be happier. Been using it for a month now.,2024-06-19 16:36:18.433295,False,5,14,positive,6,False
R012349,P0306,Toaster,Home & Kitchen,5,"works perfectly. Great toaster, very satisfied with my purchase. Been using it for a month now.",2024-05-03 16:36:18.433295,True,6,16,positive,5,False
R012350,P0614,Bag,Fashion,5,Absolutely love this bag! incredible value. Highly recommend!,2023-09-02 16:36:18.433295,True,4,8,positive,9,False
R012351,P0138,Tent,Sports & Outdoors,5,"Exceeded my expectations! excellent build quality. Would buy again. Compared to my previous one, this is better.",2024-06-03 16:36:18.433295,True,4,17,positive,6,False
R012352,P0064,Puzzle,Toys & Games,3,fair value. It's a decent puzzle for the price.,2024-08-10 16:36:18.433295,True,3,9,neutral,8,False
R012353,P0098,Air Purifier,Health & Household,1,complete waste of bucks. This air purifier is a complete waste of bucks. Bought this for my spouse. 👍,2024-02-26 16:36:18.433295,True,4,19,negative,2,False
R012354,P0127,Smartwatch,Electronics,4,Perfect smartwatch! easy to use. Couldn't be happier.,2025-02-16 16:36:18.433295,False,2,8,positive,2,False
R012355,P0890,Tablet,Electronics,5,Fantastic purchase. incredible value. Excellent value for money.,2025-03-18 16:36:18.433295,True,7,8,positive,3,False
R012356,P0817,Video Game,Toys & Games,5,Fantastic purchase. fire customer service. EExcellent value for bucks.,2024-04-08 16:36:18.433295,False,4,9,positive,4,False
R012357,P0114,Shoes,Fashion,5,"Amazing quality and incredible value. 5 stars! Compared to my previous one, this is better.",2025-04-16 16:36:18.433295,False,5,15,positive,4,False
R012358,P0989,Scale,Health & Household,3,"Not bad, not great. fair value. Just average.",2025-03-10 16:36:18.433295,True,2,8,neutral,3,False
R012359,P0769,Tent,Sports & Outdoors,1,false advertising. This tent broke after just a few days. 😭,2024-07-05 16:36:18.433295,True,5,11,negative,7,False
R012360,P1000,Makeup Kit,Beauty & Personal Care,4,Perfect makeup kit!!! fast shipping. Couldn't be happier. 😡,2024-01-01 16:36:18.433295,True,1,9,positive,1,True
R012361,P0642,Headphones,Electronics,1,doesn't work as advertised. This headphones is a complete waste of money.,2023-08-15 16:36:18.433295,True,4,12,negative,8,False
R012362,P0480,Textbook,Books,3,It's fine. does what it's supposed to. Meets basic requirements.,2024-05-21 16:36:18.433295,True,1,10,neutral,5,False
R012363,P0828,Dress,Fashion,4,"Exceeded my expectations! incredible value. Would buy again. Compared to my previous one, this is better.",2024-04-18 16:36:18.433295,False,6,16,positive,4,False
R012364,P0127,Self-Help Book,Books,5,Fantastic purchase. excellent build quality. Excellent value for money. Been using it for a month now.,2024-06-28 16:36:18.433295,True,6,16,positive,6,False
R012365,P0181,Novel,Books,2,"Do not buy! stopped working. Extremely poor quality. Compared to my previous one, this is better.",2024-07-09 16:36:18.433295,True,4,16,negative,7,False
R012366,P0979,Perfume,Beauty & Personal Care,1,uncomfortable to use. This perfume broke after just a few days.,2024-01-11 16:36:18.433295,False,4,11,negative,1,True
R012367,P0466,Hair Dryer,Beauty & Personal Care,1,Horrible experience. stopped working. Would not recommend.,2023-08-28 16:36:18.433295,True,3,7,negative,8,False
R012368,P0360,Camera,Electronics,5,"beautiful design. Great camera, very satisfied with my purchase.",2024-03-16 16:36:18.433295,True,1,9,positive,3,False
R012369,P0849,Moisturizer,Beauty & Personal Care,1,Do not buy! complete waste of money. Extremely poor quality.,2024-01-07 16:36:18.433295,False,5,10,negative,1,True
R012370,P0371,Lego Set,Toys & Games,4,Exceeded my expectations! incredible value. Would buy againn.,2024-09-17 16:36:18.433295,True,7,8,positive,9,False
R012371,P0255,Humidifier,Health & Household,4,Amazing quality and very durable. 5 stars!,2023-07-24 16:36:18.433295,True,4,7,positive,7,False
R012372,P0798,Yoga Mat,Sports & Outdoors,5,Absolutely love this yoga mat! incredible value. Highly recommend! This is my second purchase.,2024-11-08 16:36:18.433295,True,8,14,positive,11,True
R012373,P0303,Makeup Kit,Beauty & Personal Care,5,Perfect makeup kit! outstanding features. Couldn't be happier.,2024-02-16 16:36:18.433295,True,4,8,positive,2,False
R012374,P0258,Moisturizer,Beauty & Personal Care,4,Exceeded my expectations! beautiful design. Would buy again.,2025-06-05 16:36:18.433295,False,7,8,positive,6,False
R012375,P0183,Knife Set,Home & Kitchen,1,Worst knife set ever. broke after a week. Want my money back!,2024-10-19 16:36:18.433295,True,6,12,negative,10,False
R012376,P0616,Fitness Tracker,Sports & Outdoors,5,Fantastic purchase. amazing performance. Excellent value for money.,2024-06-29 16:36:18.433295,True,2,8,positive,6,False
R012377,P0234,Laptop,Electronics,1,complete waste of money. This laptop is a complete waste of money. Bought this for my spouse.,2025-01-27 16:36:18.433295,True,6,17,negative,1,True
R012378,P0752,Scale,Health & Household,5,Perfect scale! great customer service. Couldn't be happier.,2023-09-11 16:36:18.433295,False,8,8,positive,9,False
R012379,P0510,Lego Set,Toys & Games,4,Perfect lego set!!! excellent bulid quality. Couldn't be happier.,2024-11-04 16:36:18.433295,True,6,9,positive,11,True
R012380,P0529,Headphones,Electronics,5,Amazin quality and easy to use. 5 stars!,2025-01-21 16:36:18.433295,True,0,8,positive,1,True
R012381,P0157,Shirt,Fashion,1,Horribble experience. cheap materials. Would not recommend.,2025-03-10 16:36:18.433295,True,2,7,negative,3,False
R012382,P0637,Speaker,Electronics,3,The speaker owrks as expected. average performance.,2024-04-02 16:36:18.433295,True,2,7,neutral,4,False
R012383,P0770,Fitness Tracker,Sports & Outdoors,5,easy to use. This fitness tracker is exactly what I needed!,2024-03-20 16:36:18.433295,True,5,11,positive,3,False
R012384,P0403,Scale,Health & Household,4,Best scale I've ever purchased. outstanding features. Worth every penny.,2025-04-28 16:36:18.433295,True,4,10,positive,4,False
R012385,P0045,Air Purifier,Health & Household,5,Exceeded my expectations!1! beautiful design. Would buy again.,2025-04-26 16:36:18.433295,True,3,8,positive,4,False
R012386,P0499,Laptop,Electronics,5,Amazing quality and super comfortable. 5 stars!,2024-06-24 16:36:18.433295,True,3,7,positive,6,False
R012387,P0286,Vitamins,Health & Household,3,does what it's supposed to. It's a decent vitamins for the price. Using it daily.,2024-09-29 16:36:18.433295,True,1,15,neutral,9,False
R012388,P0193,Cookware Set,Home & Kitchen,4,Best cookware set I've ever purchased. incredible value. Worth every penny. Got this on sale.,2024-08-11 16:36:18.433295,True,4,15,positive,8,False
R012389,P0078,Watch,Fashion,5,Perfect watch! incredible value. Couldn't be happiier.,2025-04-25 16:36:18.433295,True,4,7,positive,4,False
R012390,P0838,Air Purifier,Health & Household,5,Absolutely ❤️ this air purifier!1! amazing performance. Highly recommend!1! 😭,2025-07-10 16:36:18.433295,True,2,10,positive,7,False
R012391,P0424,Biography,Books,5,Amazing quality and beautiful design. 5 stars!,2024-09-26 16:36:18.433295,True,8,7,positive,9,False
R012392,P0867,Makeup Kit,Beauty & Personal Care,5,Best makeup kit I've ever purchased. incredible value. Worth every penny.,2024-08-23 16:36:18.433295,True,5,11,positive,8,False
R012393,P0344,Laptop,Electronics,3,"average performance. Standard laptop, nothing remarkable.",2024-12-30 16:36:18.433295,False,3,6,neutral,12,True
R012394,P0279,Board Game,Toys & Games,5,"Absolutely love this board game! very durable. Highly recommend! Compared to my previous one, this is better.",2023-09-25 16:36:18.433295,False,4,17,positive,9,False
R012395,P0044,Jacket,Fashion,4,Perfect jacket! beautiful design. Couldn't be happier.,2025-03-02 16:36:18.433295,True,8,7,positive,3,False
R012396,P0851,Smartphone,Electronics,5,Amazing quality and outstanding features. 5 stars!,2025-06-09 16:36:18.433295,True,8,7,positive,6,False
R012397,P0211,Self-Help Book,Books,3,functional but basic. It's a decent self-help book for the price.,2024-08-23 16:36:18.433295,True,4,11,neutral,8,False
R012398,P0054,Yoga Mat,Sports & Outdoors,1,Awful yoga mat. complete waste of money. Returning immediately. Using it daily.,2024-01-07 16:36:18.433295,False,7,12,negative,1,True
R012399,P0709,Shoes,Fashion,5,looks fantastic. This shoes is exactly what I needed!,2023-10-02 16:36:18.433295,True,3,9,positive,10,False
R012400,P0325,Vitamins,Health & Household,4,very durable. This vitamins is exactly what I needed!,2023-11-21 16:36:18.433295,True,3,9,positive,11,True
R012401,P0013,Cookbook,Books,1,Worst cookbook ever. broke after a week. Want my money back!,2025-03-11 16:36:18.433295,True,10,11,negative,3,False
R012402,P0631,Air Purifier,Health & Household,1,Awful air purifier. poor customer serice. Returning immediately.,2025-04-07 16:36:18.433295,True,3,8,negative,4,False
R012403,P0352,Shirt,Fashion,5,Absolutely love this shirt! incredible value. Highly recommend!,2025-02-24 16:36:18.433295,True,5,8,positive,2,False
R012404,P0876,Tablet,Electronics,5,Best tablet I've ever purchased. great customer service. Worth every penny.,2025-04-17 16:36:18.433295,True,6,11,positive,4,False
R012405,P0409,Speaker,Electronics,4,Fantastic purchase. works perfectly. Excellent value for money.,2025-05-16 16:36:18.433295,True,6,8,positive,5,False
R012406,P0385,Makeup Kit,Beauty & Personal Care,1,arrived damaged. This makeup kit broke after just a few days. Using it daily. 😊,2023-10-16 16:36:18.433295,True,5,15,negative,10,False
R012407,P0267,Video Game,Toys & Games,5,Absolutely love this video game! fast shipping. Highly recommend!,2023-10-15 16:36:18.433295,True,7,9,positive,10,False
